order_detail_id,order_id,product_id,quantity,price,created_at,updated_at
1864,ANMC28OA004,B09V2Q4QVQ,5,1599.0,2022-05-28,2022-05-28
1865,CMNN69IA436,B09NJN8L25,11,199.0,2022-01-30,2022-01-30
1866,CMNN69IA436,B09B125CFJ,7,799.0,2022-01-30,2022-01-30
1867,CMNN69IA436,B0BMXMLSMM,11,999.0,2022-01-30,2022-01-30
1868,CMNN69IA436,B09YV4RG4D,6,7999.0,2022-01-30,2022-01-30
1869,CMNN69IA436,B07QZ3CZ48,10,1290.0,2022-01-30,2022-01-30
1870,CMNN69IA436,B07ZJND9B9,2,1990.0,2022-01-30,2022-01-30
1871,CMNN69IA436,B081RLM75M,1,599.0,2022-01-30,2022-01-30
1872,AACP34AA378,B0B15GSPQW,8,70900.0,2021-09-19,2021-09-19
1873,AACP34AA378,B09SB6SJB4,4,599.0,2021-09-19,2021-09-19
1874,AACP34AA378,B07SBGFDX9,4,120.0,2021-09-19,2021-09-19
1875,AMPN15PN006,B09HCH3JZG,12,1899.0,2021-07-29,2021-07-29
1876,AMPN15PN006,B08GJ57MKL,4,59900.0,2021-07-29,2021-07-29
1877,COAN17IA806,B08DPLCM6T,4,21990.0,2021-11-27,2021-11-27
1878,COAN17IA806,B078JF6X9B,12,6070.0,2021-11-27,2021-11-27
1879,AAAP73CA982,B0BQ3K23Y1,5,499.0,2021-10-20,2021-10-20
1880,MCAI39AO208,B09F9YQQ7B,12,24999.0,2021-09-15,2021-09-15
1881,MCAI39AO208,B08PSQRW2T,12,1099.0,2021-09-15,2021-09-15
1882,MCAI39AO208,B00GHL8VP2,15,4990.0,2021-09-15,2021-09-15
1883,MCAI39AO208,B09NY6TRXG,8,11999.0,2021-09-15,2021-09-15
1884,MCAI39AO208,B08VRMK55F,8,699.0,2021-09-15,2021-09-15
1885,MCAI39AO208,B09ZPL5VYM,9,499.0,2021-09-15,2021-09-15
1886,MCAI39AO208,B07F6GXNPB,1,500.0,2021-09-15,2021-09-15
1887,AIIA72AC054,B0B2RBP83P,1,59890.0,2021-02-11,2021-02-11
1888,AIIA72AC054,B08BJN4MP3,3,24850.0,2021-02-11,2021-02-11
1889,AIIA72AC054,B071R3LHFM,15,5500.0,2021-02-11,2021-02-11
1890,AIIA72AC054,B09PTT8DZF,9,670.0,2021-02-11,2021-02-11
1891,AIIA72AC054,B08C7TYHPB,3,1490.0,2021-02-11,2021-02-11
1892,MONI02CN749,B08Y5KXR6Z,8,800.0,2021-01-17,2021-01-17
1893,MONI02CN749,B07DKZCZ89,5,499.0,2021-01-17,2021-01-17
1894,MONI02CN749,B09L8DT7D6,4,499.0,2021-01-17,2021-01-17
1895,MONI02CN749,B09474JWN6,3,1500.0,2021-01-17,2021-01-17
1896,MONI02CN749,B07LGT55SJ,10,1099.0,2021-01-17,2021-01-17
1897,INAM58AC598,B00YQLG7GK,2,1695.0,2021-01-24,2021-01-24
1898,AAIA08MI133,B08G1RW2Q3,10,799.0,2022-09-18,2022-09-18
1899,AAIA08MI133,B09V12K8NT,4,6990.0,2022-09-18,2022-09-18
1900,CNAA76ON346,B0941392C8,8,449.0,2022-09-29,2022-09-29
1901,CNAA87CA329,B09ZQK9X8G,11,5999.0,2022-10-26,2022-10-26
1902,CNAA87CA329,B094JB13XL,15,5999.0,2022-10-26,2022-10-26
1903,CNAA87CA329,B0B4T6MR8N,7,800.0,2022-10-26,2022-10-26
1904,CNAA87CA329,B0B7DHSKS7,15,5299.0,2022-10-26,2022-10-26
1905,CNAA87CA329,B00P0R95EA,10,640.0,2022-10-26,2022-10-26
1906,CNAA87CA329,B0B694PXQJ,14,2999.0,2022-10-26,2022-10-26
1907,CNAA87CA329,B08D77XZX5,6,2499.0,2022-10-26,2022-10-26
1908,NCCI50NC073,B09NL7LBWT,9,1999.0,2021-02-19,2021-02-19
1909,NCCI50NC073,B07SLMR1K6,4,1350.0,2021-02-19,2021-02-19
1910,NCCI50NC073,B07KR5P3YD,13,699.0,2021-02-19,2021-02-19
1911,NCCI50NC073,B0B2CPVXHX,13,1499.0,2021-02-19,2021-02-19
1912,MAPA28IN803,B0B4HJNPV4,8,999.0,2021-08-05,2021-08-05
1913,MAPA28IN803,B09KGV7WSV,11,5999.0,2021-08-05,2021-08-05
1914,MAPA28IN803,B09T39K9YL,12,24999.0,2021-08-05,2021-08-05
1915,MAPA28IN803,B09MQ9PDHR,4,1999.0,2021-08-05,2021-08-05
1916,MAPA28IN803,B0B694PXQJ,15,2999.0,2021-08-05,2021-08-05
1917,OCPI95AC383,B07TC9F7PN,11,16899.0,2021-11-15,2021-11-15
1918,OCPI95AC383,B09HN7LD5L,13,4500.0,2021-11-15,2021-11-15
1919,OCPI95AC383,B099Z83VRC,12,1790.0,2021-11-15,2021-11-15
1920,OCPI95AC383,B09WRMNJ9G,4,38999.0,2021-11-15,2021-11-15
1921,OCPI95AC383,B074CWD7MS,1,2495.0,2021-11-15,2021-11-15
1922,APAC91IO592,B09KLVMZ3B,8,399.0,2022-01-12,2022-01-12
1923,APAC91IO592,B01M5B0TPW,6,2490.0,2022-01-12,2022-01-12
1924,CAAC19IO329,B09PDZNSBG,15,6700.0,2021-01-02,2021-01-02
1925,CAAC19IO329,B00Y4ORQ46,14,795.0,2021-01-02,2021-01-02
1926,CAAC19IO329,B0B2DZ5S6R,12,1299.0,2021-01-02,2021-01-02
1927,CAAC19IO329,B07WDKLRM4,2,19999.0,2021-01-02,2021-01-02
1928,IPIA01CC712,B00P93X6EK,8,160.0,2021-08-04,2021-08-04
1929,ACNA54MA642,B0B82YGCF6,14,3499.0,2021-06-09,2021-06-09
1930,ACNA54MA642,B06XMZV7RH,14,499.0,2021-06-09,2021-06-09
1931,ACNA54MA642,B07MP21WJD,14,299.0,2021-06-09,2021-06-09
1932,ACNA54MA642,B082T6GVLJ,2,1809.0,2021-06-09,2021-06-09
1933,ACNA54MA642,B09CMP1SC8,4,499.0,2021-06-09,2021-06-09
1934,CIOO49AA881,B08WWKM5HQ,10,4780.0,2021-09-05,2021-09-05
1935,AINP62NN491,B09SZ5TWHW,9,2890.0,2022-07-24,2022-07-24
1936,AINP62NN491,B0085IATT6,14,1800.0,2022-07-24,2022-07-24
1937,AINP62NN491,B0B12K5BPM,15,2299.0,2022-07-24,2022-07-24
1938,AINP62NN491,B0B8ZKWGKD,10,1052.0,2022-07-24,2022-07-24
1939,AINP62NN491,B0718ZN31Q,8,4999.0,2022-07-24,2022-07-24
1940,AINP62NN491,B0BHVPTM2C,14,1949.0,2022-07-24,2022-07-24
1941,MMAC31IO429,B07WKB69RS,9,5550.0,2022-01-13,2022-01-13
1942,MMAC31IO429,B09RX1FK54,12,999.0,2022-01-13,2022-01-13
1943,MMAC31IO429,B0B9BXKBC7,15,3999.0,2022-01-13,2022-01-13
1944,MMAC31IO429,B099S26HWG,12,300.0,2022-01-13,2022-01-13
1945,MMAC31IO429,B09SB6SJB4,15,599.0,2022-01-13,2022-01-13
1946,MMAC31IO429,B0BGSV43WY,1,7999.0,2022-01-13,2022-01-13
1947,MOPA57MO547,B0971DWFDT,7,699.0,2021-02-15,2021-02-15
1948,MOPA57MO547,B07222HQKP,7,999.0,2021-02-15,2021-02-15
1949,MOPA57MO547,B082T6GVLJ,13,1809.0,2021-02-15,2021-02-15
1950,MOPA57MO547,B0B6F98KJJ,15,29999.0,2021-02-15,2021-02-15
1951,NANM67IP105,B09RMQYHLH,15,15999.0,2022-06-19,2022-06-19
1952,OCAP43CM319,B082ZQ4479,4,4330.0,2022-03-26,2022-03-26
1953,OCAP43CM319,B07W9KYT62,6,3999.0,2022-03-26,2022-03-26
1954,OCAP43CM319,B0B2PQL5N3,13,999.0,2022-03-26,2022-03-26
1955,OCAP43CM319,B07XLML2YS,9,3299.0,2022-03-26,2022-03-26
1956,OCAP43CM319,B0B2DD66GS,15,2900.0,2022-03-26,2022-03-26
1957,OCAP43CM319,B01MRARGBW,3,400.0,2022-03-26,2022-03-26
1958,AMPM78IN378,B00Y4ORQ46,5,795.0,2022-12-16,2022-12-16
1959,AMPM78IN378,B083RD1J99,11,399.0,2022-12-16,2022-12-16
1960,AMPM78IN378,B08Y5QJXSR,10,5190.0,2022-12-16,2022-12-16
1961,APNN12PP169,B00E3DVQFS,1,1109.0,2022-11-11,2022-11-11
1962,APNN12PP169,B09GFWJDY1,5,1499.0,2022-11-11,2022-11-11
1963,APNN12PP169,B07Y9PY6Y1,14,8820.0,2022-11-11,2022-11-11
1964,APNN12PP169,B09PNKXSKF,6,3990.0,2022-11-11,2022-11-11
1965,PIOO43OM138,B08XNL93PL,11,2999.0,2022-05-07,2022-05-07
1966,PIOO43OM138,B00J5DYCCA,13,1890.0,2022-05-07,2022-05-07
1967,PIOO43OM138,B0814ZY6FP,13,1199.0,2022-05-07,2022-05-07
1968,PIOO43OM138,B08HDJ86NZ,13,699.0,2022-05-07,2022-05-07
1969,PIOO43OM138,B009P2L7CO,14,1920.0,2022-05-07,2022-05-07
1970,PIOO43OM138,B00N1U7JXM,15,175.0,2022-05-07,2022-05-07
1971,PIOO43OM138,B085DTN6R2,5,899.0,2022-05-07,2022-05-07
1972,OAPA60MA512,B00GG59HU2,14,599.0,2021-09-21,2021-09-21
1973,OAAP24AC841,B09GP6FBZT,13,999.0,2022-02-05,2022-02-05
1974,OAAP24AC841,B0B9RZ4G4W,13,1699.0,2022-02-05,2022-02-05
1975,OAAP24AC841,B08QJJCY2Q,3,299.0,2022-02-05,2022-02-05
1976,OAAP24AC841,B0B65P827P,15,549.0,2022-02-05,2022-02-05
1977,OAAP24AC841,B00LY17RHI,11,225.0,2022-02-05,2022-02-05
1978,OAAP24AC841,B00B3VFJY2,6,980.0,2022-02-05,2022-02-05
1979,AMOI58IA082,B09BW334ML,13,1499.0,2022-03-05,2022-03-05
1980,AMOI58IA082,B09V2Q4QVQ,6,1599.0,2022-03-05,2022-03-05
1981,AMOI58IA082,B098JYT4SY,7,1190.0,2022-03-05,2022-03-05
1982,AMOI58IA082,B07VQGVL68,1,499.0,2022-03-05,2022-03-05
1983,AMOI58IA082,B086394NY5,9,2490.0,2022-03-05,2022-03-05
1984,AMOI58IA082,B0BK1K598K,12,1499.0,2022-03-05,2022-03-05
1985,AMOI58IA082,B07QZ3CZ48,1,1290.0,2022-03-05,2022-03-05
1986,POPO53IA002,B08DCVRW98,5,499.0,2021-05-08,2021-05-08
1987,POPO53IA002,B0B2C5MJN6,8,54990.0,2021-05-08,2021-05-08
1988,POPO53IA002,B00GZLB57U,1,699.0,2021-05-08,2021-05-08
1989,POPO53IA002,B082T6GVLJ,9,1809.0,2021-05-08,2021-05-08
1990,POPO53IA002,B083M7WPZD,1,5999.0,2021-05-08,2021-05-08
1991,POPO53IA002,B08YDFX7Y1,10,449.0,2021-05-08,2021-05-08
1992,POPO53IA002,B09C635BMM,14,999.0,2021-05-08,2021-05-08
1993,OPOA60OM525,B09Y14JLP3,15,499.0,2022-05-23,2022-05-23
1994,OPOA60OM525,B08K4RDQ71,9,999.0,2022-05-23,2022-05-23
1995,OPOA60OM525,B09MDCZJXS,11,5499.0,2022-05-23,2022-05-23
1996,OPOA60OM525,B06XR9PR5X,13,600.0,2022-05-23,2022-05-23
1997,OPOA60OM525,B07KSMBL2H,12,700.0,2022-05-23,2022-05-23
1998,NCAA03OI363,B00KIE28X0,7,310.0,2021-04-06,2021-04-06
1999,PONC62MO929,B0B15CPR37,15,47900.0,2022-05-19,2022-05-19
2000,PONC62MO929,B079Y6JZC8,15,299.0,2022-05-19,2022-05-19
2001,PONC62MO929,B00RGLI0ZS,7,599.0,2022-05-19,2022-05-19
2002,AOMP24NP849,B09LMMFW3S,5,399.0,2022-11-05,2022-11-05
2003,CICM47II812,B01N1XVVLC,14,15999.0,2022-07-12,2022-07-12
2004,CICM47II812,B0B54Y2SNX,5,3990.0,2022-07-12,2022-07-12
2005,CMMA41OA442,B07K19NYZ8,2,3290.0,2022-12-11,2022-12-11
2006,CMMA41OA442,B08PFSZ7FH,14,1499.0,2022-12-11,2022-12-11
2007,CMMA41OA442,B09NL7LBWT,6,1999.0,2022-12-11,2022-12-11
2008,NPAC39OC587,B07FJNNZCJ,1,13049.0,2021-09-12,2021-09-12
2009,NPAC39OC587,B012ELCYUG,10,635.0,2021-09-12,2021-09-12
2010,NPAC39OC587,B0BFBNXS94,9,1499.0,2021-09-12,2021-09-12
2011,NPAC39OC587,B09KGV7WSV,14,5999.0,2021-09-12,2021-09-12
2012,NPAC39OC587,B08YD264ZS,13,2499.0,2021-09-12,2021-09-12
2013,AIOP06NC883,B0BCYQY9X5,1,16490.0,2022-02-09,2022-02-09
2014,AIOP06NC883,B08WKFSN84,15,1099.0,2022-02-09,2022-02-09
2015,AIOP06NC883,B00NH11PEY,12,750.0,2022-02-09,2022-02-09
2016,AIOP06NC883,B09WN3SRC7,4,139900.0,2022-02-09,2022-02-09
2017,AIOP06NC883,B084BR3QX8,7,999.0,2022-02-09,2022-02-09
2018,AIOP06NC883,B07KNM95JK,2,1150.0,2022-02-09,2022-02-09
2019,AICN84OA165,B096TWZRJC,13,1899.0,2021-10-25,2021-10-25
2020,AICN84OA165,B09DSXK8JX,9,19499.0,2021-10-25,2021-10-25
2021,AICN84OA165,B09NL7LBWT,7,1999.0,2021-10-25,2021-10-25
2022,AICN84OA165,B0856HNMR7,10,2499.0,2021-10-25,2021-10-25
2023,AICN84OA165,B092X94QNQ,8,3990.0,2021-10-25,2021-10-25
2024,AICN84OA165,B00LM4X3XE,13,100.0,2021-10-25,2021-10-25
2025,AICN84OA165,B0BNDGL26T,6,2199.0,2021-10-25,2021-10-25
2026,MANA11OM393,B07Y1RCCW5,15,2550.0,2021-05-12,2021-05-12
2027,MANA11OM393,B085CZ3SR1,5,599.0,2021-05-12,2021-05-12
2028,MANA11OM393,B08DPLCM6T,14,21990.0,2021-05-12,2021-05-12
2029,MANA11OM393,B07CD2BN46,7,599.0,2021-05-12,2021-05-12
2030,MANA11OM393,B08XXVXP3J,3,999.0,2021-05-12,2021-05-12
2031,MANA11OM393,B00DJ5N9VK,15,150.0,2021-05-12,2021-05-12
2032,MANA11OM393,B098NS6PVG,1,349.0,2021-05-12,2021-05-12
2033,NOIC38IA201,B0B3RHX6B6,15,399.0,2022-01-04,2022-01-04
2034,NOIC38IA201,B09NS5TKPN,4,75990.0,2022-01-04,2022-01-04
2035,NOIC38IA201,B09GFN8WZL,11,999.0,2022-01-04,2022-01-04
2036,NOIC38IA201,B07Z3K96FR,3,1499.0,2022-01-04,2022-01-04
2037,NOIC38IA201,B09NNZ1GF7,10,999.0,2022-01-04,2022-01-04
2038,NOIC38IA201,B00NM6MO26,15,3945.0,2022-01-04,2022-01-04
2039,MNAN89CN428,B009P2L7CO,6,1920.0,2021-09-13,2021-09-13
2040,ANCN14AC337,B0B997FBZT,15,49990.0,2021-04-29,2021-04-29
2041,ANCN14AC337,B094DQWV9B,8,399.0,2021-04-29,2021-04-29
2042,ANCN14AC337,B01LWYDEQ7,12,495.0,2021-04-29,2021-04-29
2043,ANCN14AC337,B07SLMR1K6,13,1350.0,2021-04-29,2021-04-29
2044,ANCN14AC337,B0BMM7R92G,1,999.0,2021-04-29,2021-04-29
2045,ANCN14AC337,B07WHQBZLS,5,21990.0,2021-04-29,2021-04-29
2046,IANI61AI979,B08VJFYH6N,11,1620.0,2022-02-21,2022-02-21
2047,IANI61AI979,B01N90RZ4M,12,499.0,2022-02-21,2022-02-21
2048,IANI61AI979,B00YQLG7GK,13,1695.0,2022-02-21,2022-02-21
2049,IANI61AI979,B01L6MT7E0,11,11995.0,2022-02-21,2022-02-21
2050,INNI63AO211,B08TZD7FQN,12,599.0,2021-11-07,2021-11-07
2051,INNI63AO211,B09KH58JZR,14,399.0,2021-11-07,2021-11-07
2052,INNI63AO211,B00LHZWD0C,3,315.0,2021-11-07,2021-11-07
2053,INNI63AO211,B07RCGTZ4M,4,9999.0,2021-11-07,2021-11-07
2054,INNI63AO211,B09MJ77786,5,49999.0,2021-11-07,2021-11-07
2055,INNI63AO211,B0188KPKB2,12,9455.0,2021-11-07,2021-11-07
2056,INNI63AO211,B0989W6J2F,7,1799.0,2021-11-07,2021-11-07
2057,OAOA54IN281,B0BHYJ8CVF,6,1499.0,2022-12-01,2022-12-01
2058,OAOA54IN281,B0B9BXKBC7,1,3999.0,2022-12-01,2022-12-01
2059,OAOA54IN281,B09BL2KHQW,2,260.0,2022-12-01,2022-12-01
2060,IOAP27CA709,B08CTQP51L,4,1499.0,2021-04-26,2021-04-26
2061,IOAP27CA709,B0BBW521YC,6,999.0,2021-04-26,2021-04-26
2062,IOAP27CA709,B07VQGVL68,12,499.0,2021-04-26,2021-04-26
2063,NCPO43NI626,B08MWJTST6,5,1299.0,2021-10-21,2021-10-21
2064,NCPO43NI626,B08G43CCLC,13,999.0,2021-10-21,2021-10-21
2065,NCPO43NI626,B09Y5FZK9N,13,1545.0,2021-10-21,2021-10-21
2066,NCPO43NI626,B07MP21WJD,13,299.0,2021-10-21,2021-10-21
2067,IPAI50CO351,B09RQRZW2X,5,899.0,2021-01-11,2021-01-11
2068,AMPA68NA593,B08BQ947H3,4,149.0,2021-02-27,2021-02-27
2069,AAAO32OA347,B0BF563HB4,5,19999.0,2022-12-08,2022-12-08
2070,AAAO32OA347,B0B61GCHC1,12,999.0,2022-12-08,2022-12-08
2071,AAAO32OA347,B07CVR2L5K,2,2695.0,2022-12-08,2022-12-08
2072,AAAO32OA347,B0B31FR4Y2,11,9999.0,2022-12-08,2022-12-08
2073,AAAO32OA347,B078JT7LTD,2,8073.0,2022-12-08,2022-12-08
2074,AAAO32OA347,B01M6453MB,14,3045.0,2022-12-08,2022-12-08
2075,AAAO32OA347,B0B5V47VK4,9,49999.0,2022-12-08,2022-12-08
2076,CIMC67AP664,B0B9JZW1SQ,11,1200.0,2021-05-22,2021-05-22
2077,CIMC67AP664,B0BNLFQDG2,7,2199.0,2021-05-22,2021-05-22
2078,CIMC67AP664,B09DDCQFMT,14,1999.0,2021-05-22,2021-05-22
2079,AIAN56IA130,B00N1U7JXM,14,175.0,2022-06-26,2022-06-26
2080,AIAN56IA130,B0B8ZKWGKD,5,1052.0,2022-06-26,2022-06-26
2081,AIAN56IA130,B07WGPBXY9,7,1249.0,2022-06-26,2022-06-26
2082,AIAN56IA130,B09NFSHCWN,7,1899.0,2022-06-26,2022-06-26
2083,AIAN56IA130,B0B3XY5YT4,8,49990.0,2022-06-26,2022-06-26
2084,AIAN56IA130,B0BHYLCL19,5,399.0,2022-06-26,2022-06-26
2085,AIAN56IA130,B0B2CPVXHX,7,1499.0,2022-06-26,2022-06-26
2086,IIAC98PA691,B09CTRPSJR,4,237.0,2021-09-26,2021-09-26
2087,IIAC98PA691,B0B54Y2SNX,5,3990.0,2021-09-26,2021-09-26
2088,IIAC98PA691,B08WJ86PV2,11,990.0,2021-09-26,2021-09-26
2089,IIAC98PA691,B0B694PXQJ,12,2999.0,2021-09-26,2021-09-26
2090,IIAC98PA691,B084PJSSQ1,1,3000.0,2021-09-26,2021-09-26
2091,IIAC98PA691,B0BNV7JM5Y,2,7990.0,2021-09-26,2021-09-26
2092,IIAC98PA691,B07XCM6T4N,4,1499.0,2021-09-26,2021-09-26
2093,COAI00AM667,B0B8VQ7KDS,15,2499.0,2022-03-05,2022-03-05
2094,COAI00AM667,B085LPT5F4,15,2800.0,2022-03-05,2022-03-05
2095,COAI00AM667,B08PSVBB2X,10,1099.0,2022-03-05,2022-03-05
2096,COAI00AM667,B082LZGK39,2,299.0,2022-03-05,2022-03-05
2097,MPMA37MP383,B0B4G2MWSB,12,999.0,2022-09-02,2022-09-02
2098,MPMA37MP383,B01M6453MB,7,3045.0,2022-09-02,2022-09-02
2099,MPMA37MP383,B0B3RS9DNF,7,9999.0,2022-09-02,2022-09-02
2100,MPMA37MP383,B09MKP344P,9,12999.0,2022-09-02,2022-09-02
2101,NAON41PA309,B083GKDRKR,5,2995.0,2022-04-21,2022-04-21
2102,MIOI29AA444,B01I1LDZGA,1,1775.0,2022-09-19,2022-09-19
2103,MIOI29AA444,B00MFPCY5C,6,299.0,2022-09-19,2022-09-19
2104,MIOI29AA444,B016XVRKZM,13,4100.0,2022-09-19,2022-09-19
2105,MIOI29AA444,B09CMM3VGK,5,499.0,2022-09-19,2022-09-19
2106,MIOI29AA444,B075JJ5NQC,7,4999.0,2022-09-19,2022-09-19
2107,MIOI29AA444,B089WB69Y1,4,649.0,2022-09-19,2022-09-19
2108,CMCM81MC064,B0BBN56J5H,1,8999.0,2022-01-01,2022-01-01
2109,CMCM81MC064,B089BDBDGM,8,249.0,2022-01-01,2022-01-01
2110,CMCM81MC064,B09TMZ1MF8,6,4000.0,2022-01-01,2022-01-01
2111,CMCM81MC064,B086394NY5,11,2490.0,2022-01-01,2022-01-01
2112,AMPO31AN853,B09GYBZPHF,7,2499.0,2021-05-02,2021-05-02
2113,AMPO31AN853,B09QGZFBPM,8,999.0,2021-05-02,2021-05-02
2114,AMPO31AN853,B0B3RS9DNF,5,9999.0,2021-05-02,2021-05-02
2115,AMPO31AN853,B09X7DY7Q4,13,1800.0,2021-05-02,2021-05-02
2116,AMPO31AN853,B07Z1Z77ZZ,5,999.0,2021-05-02,2021-05-02
2117,AOPP04AP119,B09XXZXQC1,12,37999.0,2022-02-25,2022-02-25
2118,OOMM34NN204,B00N1U7JXM,5,175.0,2022-02-22,2022-02-22
2119,OOMM34NN204,B07P434WJY,15,1999.0,2022-02-22,2022-02-22
2120,OOMM34NN204,B0085W2MUQ,6,970.0,2022-02-22,2022-02-22
2121,OOMM34NN204,B09ZVJXN5L,13,999.0,2022-02-22,2022-02-22
2122,OOMM34NN204,B0B8SSC5D9,14,1999.0,2022-02-22,2022-02-22
2123,OOMM34NN204,B07JW9H4J1,7,1099.0,2022-02-22,2022-02-22
2124,OOMM34NN204,B07TXCY3YK,11,3899.0,2022-02-22,2022-02-22
2125,AOPA80II895,B0B5DDJNH4,9,7990.0,2022-08-05,2022-08-05
2126,AOPA80II895,B09QGZM8QB,14,999.0,2022-08-05,2022-08-05
2127,AOPA80II895,B07R679HTT,3,23999.0,2022-08-05,2022-08-05
2128,AOPA80II895,B08TZD7FQN,14,599.0,2022-08-05,2022-08-05
2129,AOPA80II895,B08HV83HL3,3,2199.0,2022-08-05,2022-08-05
2130,AOPA80II895,B09P858DK8,7,1999.0,2022-08-05,2022-08-05
2131,AOPA80II895,B01M5967SY,4,999.0,2022-08-05,2022-08-05
2132,NIAC19MM103,B00LY17RHI,7,225.0,2021-07-23,2021-07-23
2133,NIAC19MM103,B09BNXQ6BR,4,6499.0,2021-07-23,2021-07-23
2134,MPAN95AP710,B09DDCQFMT,15,1999.0,2022-03-18,2022-03-18
2135,MPAN95AP710,B08RHPDNVV,9,599.0,2022-03-18,2022-03-18
2136,MPAN95AP710,B06XR9PR5X,7,600.0,2022-03-18,2022-03-18
2137,MPAN95AP710,B07TTSS5MP,3,3299.0,2022-03-18,2022-03-18
2138,MPAN95AP710,B084BR3QX8,4,999.0,2022-03-18,2022-03-18
2139,MPAN95AP710,B08VB57558,2,74999.0,2022-03-18,2022-03-18
2140,OAII73NM675,B07DJLFMPS,4,1600.0,2022-07-01,2022-07-01
2141,OAII73NM675,B09V2Q4QVQ,1,1599.0,2022-07-01,2022-07-01
2142,OAII73NM675,B08Y57TPDM,2,200.0,2022-07-01,2022-07-01
2143,INAI25MM183,B08W9BK4MD,11,899.0,2021-01-09,2021-01-09
2144,INAI25MM183,B09YV4MW2T,3,9999.0,2021-01-09,2021-01-09
2145,INAI25MM183,B00V9NHDI4,10,3799.0,2021-01-09,2021-01-09
2146,INAI25MM183,B099FDW2ZF,1,1499.0,2021-01-09,2021-01-09
2147,INAI25MM183,B00A7PLVU6,9,899.0,2021-01-09,2021-01-09
2148,INAI25MM183,B07DGD4Z4C,15,5795.0,2021-01-09,2021-01-09
2149,COAA45NI130,B01CS4A5V4,6,1690.0,2021-04-23,2021-04-23
2150,COAA45NI130,B07N2MGB3G,13,1999.0,2021-04-23,2021-04-23
2151,COAA45NI130,B09TBCVJS3,8,7999.0,2021-04-23,2021-04-23
2152,COAA45NI130,B07P1BR7L8,7,8995.0,2021-04-23,2021-04-23
2153,OIAN78AC126,B08DPLCM6T,6,21990.0,2022-04-07,2022-04-07
2154,OIAN78AC126,B0B2C5MJN6,13,54990.0,2022-04-07,2022-04-07
2155,OIAN78AC126,B07QHHCB27,9,2100.0,2022-04-07,2022-04-07
2156,OIAN78AC126,B00LM4W1N2,2,600.0,2022-04-07,2022-04-07
2157,OIAN78AC126,B0BHYLCL19,1,399.0,2022-04-07,2022-04-07
2158,OIAN78AC126,B0BMFD94VD,12,499.0,2022-04-07,2022-04-07
2159,OIAN78AC126,B07DXRGWDJ,10,5995.0,2022-04-07,2022-04-07
2160,INON78AO782,B01MY839VW,11,1090.0,2022-11-29,2022-11-29
2161,INON78AO782,B0B2C5MJN6,11,54990.0,2022-11-29,2022-11-29
2162,INON78AO782,B099SD8PRP,3,1090.0,2022-11-29,2022-11-29
2163,INON78AO782,B07NKNBTT3,11,1230.0,2022-11-29,2022-11-29
2164,INON78AO782,B09V17S2BG,8,6990.0,2022-11-29,2022-11-29
2165,INON78AO782,B082T6GXS5,13,2100.0,2022-11-29,2022-11-29
2166,NMOA33NC406,B08GM5S4CQ,6,14290.0,2021-01-06,2021-01-06
2167,NMOA33NC406,B07RX14W1Q,1,900.0,2021-01-06,2021-01-06
2168,NMOA33NC406,B095K14P86,5,1299.0,2021-01-06,2021-01-06
2169,NMOA33NC406,B01EZ0X3L8,8,1650.0,2021-01-06,2021-01-06
2170,AONO33NA546,B08D75R3Z1,7,1900.0,2022-02-21,2022-02-21
2171,AONO33NA546,B083GKDRKR,8,2995.0,2022-02-21,2022-02-21
2172,AONO33NA546,B00A7PLVU6,14,899.0,2022-02-21,2022-02-21
2173,AONO33NA546,B08WD18LJZ,8,600.0,2022-02-21,2022-02-21
2174,AONO33NA546,B07QZ3CZ48,1,1290.0,2022-02-21,2022-02-21
2175,PAAA35AP850,B09QS8V5N8,6,17999.0,2022-07-21,2022-07-21
2176,PAAA35AP850,B005FYNT3G,1,650.0,2022-07-21,2022-07-21
2177,PAAA35AP850,B08G28Z33M,3,699.0,2022-07-21,2022-07-21
2178,PAAA35AP850,B0994GP1CX,14,999.0,2022-07-21,2022-07-21
2179,NPCM54CP981,B078JF6X9B,7,6070.0,2021-03-19,2021-03-19
2180,NPCM54CP981,B097R4D42G,9,9650.0,2021-03-19,2021-03-19
2181,NPCM54CP981,B005LJQMZC,9,1999.0,2021-03-19,2021-03-19
2182,NPCM54CP981,B09RQRZW2X,5,899.0,2021-03-19,2021-03-19
2183,NPCM54CP981,B08QX1CC14,3,19125.0,2021-03-19,2021-03-19
2184,NPCM54CP981,B01M5967SY,1,999.0,2021-03-19,2021-03-19
2185,NPCM54CP981,B07LGT55SJ,2,1099.0,2021-03-19,2021-03-19
2186,OANC36PO385,B0856HY85J,7,4999.0,2022-08-21,2022-08-21
2187,OANC36PO385,B00R1P3B4O,2,549.0,2022-08-21,2022-08-21
2188,OANC36PO385,B0BCKWZ884,6,2999.0,2022-08-21,2022-08-21
2189,ANMC24CP072,B01D5H90L4,4,700.0,2021-12-14,2021-12-14
2190,ANMC24CP072,B08H673XKN,8,7795.0,2021-12-14,2021-12-14
2191,ANMC24CP072,B09939XJX8,1,1500.0,2021-12-14,2021-12-14
2192,ANMC24CP072,B0B4F3QNDM,12,19499.0,2021-12-14,2021-12-14
2193,IOON21IP819,B08J82K4GX,7,19110.0,2022-11-11,2022-11-11
2194,IOON21IP819,B0B4SJKRDF,11,239.0,2022-11-11,2022-11-11
